,BT-549,CAL-148,CAL-51,HCC1937,Hs-578T,MDA-MB-231,MDA-MB-436,MDA-MB-468,CAL-120,CAL-85-1,DU-4475,HCC1143,HDQ-P1,MFM-223,BT-20,HCC-1187,HCC-1395,HCC-1806,HCC-38,HCC-70
Q15569,0.1599999964237213,3.1399998664855957,10.020000457763672,0.0,0.6000000238418579,0.24000000953674316,0.5600000023841858,0.2199999988079071,0.06000000238418579,3.1599998474121094,1.4799998998641968,0.3199999928474426,0.5199999809265137,0.8399999737739563,1.0600000619888306,0.800000011920929,0.03999999910593033,0.0,1.3599998950958252,0.07999999821186066
Q9NRM7,0.0,6.824999809265137,0.9500000476837158,0.5249999761581421,0.574999988079071,0.7749999761581421,0.07500000298023224,0.9750000238418579,0.2750000059604645,0.42500001192092896,1.9499999284744263,0.5249999761581421,0.550000011920929,1.2000000476837158,0.10000000149011612,1.1500000953674316,1.125,1.0,1.2000000476837158,0.30000001192092896
P14902,0.0,0.0,0.9500000476837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.15000000596046448,0.0,0.0,0.0
Q32MK0,0.7555555701255798,11.722222328186035,15.59999942779541,0.011111111380159855,1.4111111164093018,1.6888889074325562,1.3444443941116333,3.733333110809326,0.42222222685813904,2.633333206176758,5.266666412353516,0.3777777850627899,0.8666666150093079,2.8222222328186035,1.9888888597488403,2.3000001907348633,3.155555248260498,1.9444444179534912,3.055555582046509,0.8111111521720886
O43172,0.0,14.350000381469727,16.399999618530273,1.100000023841858,0.20000000298023224,1.649999976158142,0.8999999761581421,2.9000000953674316,0.20000000298023224,1.7999999523162842,7.650000095367432,1.649999976158142,2.549999952316284,0.75,7.300000190734863,4.349999904632568,1.7000000476837158,3.200000047683716,4.25,0.6499999761581421
P31749,0.03750000149011612,17.774999618530273,13.112499237060547,0.5375000238418579,0.22499999403953552,0.48750001192092896,0.26249998807907104,0.7750000357627869,0.05000000074505806,1.4375,3.2249999046325684,0.4375,1.0125000476837158,1.9375,2.825000047683716,3.487499952316284,0.862500011920929,0.8125,1.087499976158142,0.16249999403953552
P78536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.05000000074505806,0.0,0.0,0.0,0.0,5.900000095367432,0.0,0.0,0.0,0.0
P14207,0.0,26.150001525878906,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.550000011920929,0.0,0.0,0.0,0.0,0.0,1.600000023841858,0.0,0.0,1.7999999523162842,0.0
P36894,0.30000001192092896,16.549999237060547,20.899999618530273,0.25,1.149999976158142,1.0,1.600000023841858,5.450000286102295,1.0,8.0,3.1999998092651367,1.25,4.099999904632568,0.0,1.149999976158142,1.6999999284744263,1.600000023841858,3.0,2.950000047683716,0.0
Q8IVW4,0.44999998807907104,12.699999809265137,18.049999237060547,0.0,3.4000000953674316,6.900000095367432,1.2999999523162842,3.8499999046325684,0.25,0.0,6.099999904632568,0.0,0.550000011920929,1.25,2.75,2.25,0.4000000059604645,0.0,1.2000000476837158,1.4500000476837158
P0C1S8,1.399999976158142,2.6500000953674316,13.100000381469727,2.1500000953674316,3.3999998569488525,3.4000000953674316,1.850000023841858,2.200000047683716,1.5,8.399999618530273,3.5999999046325684,2.3499999046325684,4.299999713897705,1.649999976158142,4.0,2.049999952316284,3.450000047683716,3.1500000953674316,3.299999952316284,1.9500000476837158
